target,has_domain,has_birth_date,has_photo,can_post_on_wall,can_send_message,has_website,gender,has_short_name,has_first_name,has_last_name,access_to_closed_profile,is_profile_closed,has_nickname,has_maiden_name,has_mobile,all_posts_visible,audio_available,has_interests,has_books,has_tv,has_quotes,has_about,has_games,has_movies,has_activities,has_music,can_add_as_friend,can_invite_to_group,subscribers_count,is_blacklisted,has_career,has_military_service,has_hometown,marital_status,has_universities,has_schools,has_relatives,is_verified,is_confirmed,has_status,posts_count,avg_likes,links_ratio,hashtags_ratio,avg_keywords,avg_text_length,attachments_ratio,avg_comments,reposts_ratio,ads_ratio,avg_views,posting_frequency_days,phone_numbers_ratio,avg_text_uniqueness,has_occupation,occupation_type_university,occupation_type_work,has_personal_data
0,1,1,1,0,1,Unknown,1,1,1,1,0,1,0,0,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,1,,,,,,,,,,,,,,,1,0,1,Unknown
0,1,1,1,0,1,Unknown,2,1,1,1,0,1,0,Unknown,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,1,,,,,,,,,,,,,,,1,0,1,Unknown
0,1,1,1,0,1,Unknown,1,1,1,1,0,1,0,0,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,,,,,,,,,,,,,,,1,0,1,Unknown
0,1,1,1,0,1,0,2,1,1,1,1,0,0,Unknown,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,1,2350,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,16,9.81,0.06,0,0.56,29.81,1,0,0.94,0,999.31,150.82,0,0.06,1,1,0,Unknown
0,1,1,1,0,1,Unknown,1,1,1,1,0,1,1,1,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,,,,,,,,,,,,,,,1,0,1,Unknown
0,1,Unknown,1,0,1,Unknown,1,1,1,1,0,1,0,0,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown
0,1,1,1,0,1,Unknown,2,1,1,1,0,1,0,Unknown,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown
0,1,Unknown,1,0,1,0,2,1,1,1,1,0,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,1,1,325,0,0,0,1,4,0,0,0,0,0,0,5,5.6,0,0,0,0,1,0,0,0,1056,433.89,0,0,Unknown,Unknown,Unknown,1
0,1,1,1,0,1,0,2,1,1,1,1,0,0,Unknown,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,2228,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,20,3.95,0,0.3,2.2,144.2,0.95,0,0.65,0,119.25,22.77,0,0.72,1,1,0,Unknown
0,1,Unknown,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,58,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,20,6.25,0,0,0.55,40.75,0.4,0,0,0,0,1.8,0,0.58,1,1,0,Unknown
0,1,1,1,0,0,Unknown,1,1,1,1,0,1,0,1,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown
0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,766,0,0,0,1,0,0,0,0,0,0,Unknown,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown
0,1,Unknown,1,0,1,0,2,1,1,1,1,0,0,Unknown,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,377,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown
0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1618,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,1,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown
0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,347,0,0,0,0,0,0,1,0,0,0,0,20,9.8,0.05,0.05,3.15,146.05,1,0,0.75,0,147.65,18.46,0,0.86,Unknown,Unknown,Unknown,1
0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,490,0,1,0,0,0,0,0,0,0,0,0,20,18.05,0.1,0.1,4.3,306.95,1,0,0.75,0,232.1,24.78,0,0.41,1,0,1,Unknown
0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,9094,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,1,20,19.05,0,0,1.3,46.65,1,0,0,0,952.4,14.74,0,0.98,1,0,1,Unknown
0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,219,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown
0,1,1,1,0,1,0,2,1,1,1,1,0,0,Unknown,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,1,349,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,,,,,,,,,,,,,,,1,1,0,Unknown
0,1,Unknown,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,14528,0,1,0,1,0,0,0,0,0,0,1,20,11,0,0,0.45,29.35,1,0.05,0,0,386.4,0.73,0,1,1,0,1,1
0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,4627,0,1,1,1,4,0,0,1,1,0,1,,,,,,,,,,,,,,,1,0,1,1
0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,275,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,,,,,,,,,,,,,,,1,0,1,Unknown
0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,951,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,,,,,,,,,,,,,,,1,0,1,Unknown
0,1,1,1,0,1,Unknown,1,1,1,1,0,1,0,0,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,,,,,,,,,,,,,,,1,1,0,Unknown
0,1,Unknown,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,6230,0,0,0,0,0,0,0,0,0,0,1,20,3.15,0.15,0.3,6.95,269.05,0.95,0,0.1,0,278.35,2.19,0,0.85,Unknown,Unknown,Unknown,1
0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,704,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,20,59.3,0,0.25,3,322.85,1,0,0.15,0,833.95,144.84,0,0.42,1,0,1,Unknown
0,1,1,1,0,1,Unknown,1,1,1,1,0,1,0,0,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,,,,,,,,,,,,,,,1,1,0,Unknown
0,1,1,1,0,1,Unknown,1,1,1,1,0,1,0,0,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,0,,,,,,,,,,,,,,,1,0,1,Unknown
0,1,Unknown,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,433,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,20,16,0.05,0.25,0.3,47.25,0.65,0,0.35,0,421.4,69.98,0,0.73,Unknown,Unknown,Unknown,Unknown
0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,214,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,,,,,,,,,,,,,,,1,1,0,Unknown
0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,578,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,20,78,0,0,3.9,276.65,1,0,0,0,2603.65,139.66,0,0.89,Unknown,Unknown,Unknown,Unknown
0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,795,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,6,18.5,0,0.17,2.5,151.83,1,0,0.5,0,851.83,575.02,0,0.4,Unknown,Unknown,Unknown,Unknown
0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1489,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown
0,1,Unknown,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,693,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,20,39.45,0.1,0,0.95,88.2,0.95,0,0.1,0,1124,10.28,0,0.63,Unknown,Unknown,Unknown,Unknown
0,1,1,0,0,0,0,1,1,1,1,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown
0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,558,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,,,,,,,,,,,,,,,1,0,1,Unknown
0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,4668,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,20,2.9,0.1,0,1.45,93.55,1,0,0.95,0,43.2,12.97,0,0.83,1,1,0,Unknown
0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,1,655,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,20,2.45,0.25,0.05,4.85,352,0.7,1.1,0.3,0,106.55,58.81,0,0.92,1,1,0,Unknown
0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,386,0,1,0,1,4,1,1,1,0,0,1,20,18.05,0,0.15,2.35,276.85,1,1.8,0.2,0,164.2,16.17,0,0.7,1,0,1,1
0,1,Unknown,1,0,1,Unknown,1,1,1,1,0,1,0,0,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown
0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1346,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,,,,,,,,,,,,,,,1,1,0,Unknown
0,1,1,1,0,1,0,2,1,1,1,1,0,0,Unknown,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,6254,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,,,,,,,,,,,,,,,1,1,0,Unknown
0,1,1,0,0,1,0,2,1,1,1,1,0,0,Unknown,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown
0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,1111,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,20,19.35,0.1,0.05,2.6,204.75,0.95,2.35,0.25,0,525.9,52.74,0,0.7,Unknown,Unknown,Unknown,Unknown
0,1,1,1,0,1,1,2,1,1,1,1,0,0,Unknown,1,0,0,1,0,0,0,1,0,0,1,0,0,0,10486,0,1,0,1,0,1,1,0,0,0,1,20,4.05,0.15,0.05,24.35,1285.35,0.95,0,0.1,0,394.05,1.95,0,0.8,1,0,1,1
0,1,1,1,0,1,Unknown,1,1,1,1,0,1,0,0,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,,,,,,,,,,,,,,,1,0,1,Unknown
0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,3230,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown
0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,544,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown
0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,2040,0,1,0,1,4,0,0,0,0,0,1,20,27.15,0,0.05,2.9,223.9,1,1.7,0,0,799.85,6.13,0,0.93,1,0,1,1
0,1,Unknown,1,0,0,0,2,1,1,1,1,0,0,Unknown,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,116,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,0,,,,,,,,,,,,,,,1,0,1,Unknown
0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,749,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown
0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,964,0,1,0,1,0,0,1,1,0,0,0,20,10.8,0.25,0,6.25,404.25,0.95,0,0.7,0,116.35,3.76,0,0.87,1,0,1,1
0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,132,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown
0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,6587,0,1,0,0,0,1,1,0,0,0,1,20,88.45,0,0.6,11.4,831.35,0.9,0,0.25,0,2847.95,52.16,0,0.77,1,0,1,1
0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,840,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,1
0,1,Unknown,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,281,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,20,21.15,0,0,0.05,7.2,1,0,0,0,572.9,104.32,0,0.5,1,0,1,Unknown
0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,1,539,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown
0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,1248,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown
0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,1069,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,,,,,,,,,,,,,,,1,1,0,Unknown
0,1,1,1,0,0,Unknown,1,1,1,1,0,1,0,0,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown
0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,285,0,1,0,0,4,0,1,1,0,0,0,20,36.9,0.05,0.15,4.85,269.5,1,0,0.2,0,561.75,89.43,0,0.81,1,0,1,1
0,1,1,1,0,1,1,2,1,1,1,1,0,0,Unknown,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,1,801,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,20,160.1,0,0,3.15,270.65,1,0,0.1,0,1565.9,44.41,0,0.82,1,1,0,Unknown
0,1,1,1,0,0,0,2,1,1,1,1,0,0,Unknown,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,4226,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,,,,,,,,,,,,,,,1,1,0,Unknown
0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,395,0,0,0,0,4,1,0,1,0,0,0,,,,,,,,,,,,,,,1,1,0,1
0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,78,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,6,7.67,0.33,0,0.33,36.33,1,0,0.17,0,41.5,657.63,0,0.33,Unknown,Unknown,Unknown,Unknown
0,1,1,0,0,0,0,1,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown
0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1707,0,0,0,1,0,0,1,1,0,0,1,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,1
0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,843,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,,,,,,,,,,,,,,,1,1,0,Unknown
0,1,Unknown,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1504,0,0,0,1,0,0,0,0,0,0,0,20,0.1,0,0,0,12.35,0,0,0.95,0,254,2.71,0,0.95,Unknown,Unknown,Unknown,1
0,1,1,1,0,1,Unknown,1,1,1,1,0,1,0,0,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown
0,1,1,1,0,1,0,2,1,1,1,1,0,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,1,1,9650,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,1
0,1,1,1,0,0,Unknown,1,1,1,1,0,1,0,1,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,,,,,,,,,,,,,,,1,1,0,Unknown
0,1,1,1,0,1,Unknown,1,1,1,1,0,1,0,0,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown
0,1,Unknown,1,1,1,0,2,1,1,1,1,0,0,Unknown,1,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,6648,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,20,14.5,0.1,0,2.6,193.25,1,0.75,0,0,1451.95,38.11,0,0.67,Unknown,Unknown,Unknown,Unknown
0,1,1,1,0,0,Unknown,2,1,1,1,0,1,0,Unknown,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown
0,1,Unknown,1,0,1,0,2,1,1,1,1,0,0,Unknown,1,0,0,1,0,0,0,0,0,0,1,0,1,0,2987,0,0,0,1,0,0,0,0,0,0,1,20,36.4,0,0,0,0,1,0,0,0,3217.9,105.05,0,0,Unknown,Unknown,Unknown,1
0,1,Unknown,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,17,0,0,0,1,0,0,0,0,0,0,Unknown,20,0.45,0.8,0.3,1.3,96.15,0.7,0.05,0.05,0,0,83.1,0,0.94,Unknown,Unknown,Unknown,Unknown
0,1,Unknown,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,333,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,,,,,,,,,,,,,,,1,0,1,Unknown
0,1,Unknown,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,968,0,0,0,1,0,0,0,0,0,0,1,20,0,0.95,0.35,1.9,121.45,0.95,0,0,0,0,65.63,0,0.97,Unknown,Unknown,Unknown,1
0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,462,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,1,,,,,,,,,,,,,,,1,0,1,Unknown
0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,1,327,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,20,4.25,0.05,0,1,127.15,0.9,0,0.9,0,118.85,190.21,0,0.39,Unknown,Unknown,Unknown,Unknown
0,1,Unknown,1,0,0,Unknown,1,1,1,1,0,1,0,0,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown
0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,348,0,0,0,1,4,0,1,0,0,0,0,20,0.15,0.1,0.2,4.9,504.25,0.95,0,1,0,11.15,0.68,0,0.82,Unknown,Unknown,Unknown,1
0,1,1,0,0,0,Unknown,1,1,1,1,0,1,0,0,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,,,,,,,,,,,,,,,1,1,0,Unknown
